,member_casual,station_name,station_lng,station_lat,station_rides
2408,casual,WEST CHI-WATSON,-87.73085916666666,41.89476416666667,7
2409,casual,Spaulding Ave & Foster Ave,-87.71,41.98,7
2410,casual,Western Ave & 104th St - East,-87.68,41.7,7
2411,casual,Linder Ave & Belmont Ave,-87.76,41.94,7
2412,casual,Laramie Ave & Warwick Ave,-87.76,41.95,7
2413,casual,Public Rack - Stony Island & 87th St,-87.59,41.74,7
2414,casual,Homan Ave & 111th St,-87.71,41.69,7
2415,casual,Melvina Ave & Belmont Ave,-87.78,41.94,7
2416,casual,Austin Ave & Roscoe St,-87.78,41.94,7
2417,member,Halsted St & 76th St,-87.64,41.76,7
2418,casual,Public Rack - Legler Regional Library,-87.73,41.88,7
2419,casual,Public Rack - Lawndale Ave & Polk St,-87.72,41.87,7
2420,casual,Public Rack - Latrobe Ave & Lake St,-87.76,41.89,7
2421,casual,Public Rack - King Dr & 115th St,-87.61,41.69,7
2422,member,Public Rack - Linder Ave & Belmont Ave,-87.76,41.94,7
2423,casual,Public Rack - Chase Ave & Touhy Ave - NE,-87.69,42.01,7
2424,member,The Montessori School of Englewood,-87.67,41.77,7
2425,casual,Kedvale Ave & Addison St,-87.73,41.95,7
2426,member,Linder Ave & Archer Ave,-87.76,41.8,7
2427,casual,Halsted St & 76th St,-87.64,41.76,7
2428,casual,Ewing Ave & 112th St,-87.53,41.69,7
2429,member,Austin Ave & Wrightwood Ave,-87.78,41.93,7
2430,member,Austin Ave & Wellington Ave - midblock,-87.78,41.93,7
2431,member,Chase Ave & Touhy Ave - NW,-87.69,42.01,6
2432,casual,Public Rack - King Dr & 71st St,-87.61,41.77,6
2433,member,Albany Ave & Douglas Blvd,-87.7,41.86,6
2434,casual,Public Rack - Cicero Ave & Le Moyne St - midblock,-87.75,41.91,6
2435,casual,Public Rack - Cornell Ave & 87th Pl,-87.58,41.74,6
2436,casual,Public Rack - Ewing Ave & 106th St,-87.54,41.7,6
2437,casual,Sawyer Ave & Bryn Mawr Ave - SE,-87.71,41.98,6
2438,casual,Kildare Ave & Division Ave,-87.73,41.9,6
2439,casual,Public Rack - Fullerton Ave & Lavergne Ave,-87.75,41.92,6
2440,casual,Martin Luther King Dr & 69th St,-87.62,41.77,6
2441,casual,Martin Luther King Dr & 44th St,-87.62,41.81,6
2442,casual,Sacramento Blvd & Washington Blvd,-87.7,41.88,6
2443,casual,Mackinaw Ave & 106th St,-87.54,41.7,6
2444,member,Ashland Ave & 45th St - midblock south,-87.66,41.81,6
2445,casual,California Ave & Ogden Ave,-87.7,41.86,6
2446,casual,63rd & Western Ave - south corner,-87.68,41.78,6
2447,member,Cicero Ave & Altgeld St,-87.75,41.93,6
2448,casual,Wentworth Ave & 103rd St,-87.63,41.71,6
2449,casual,Justine St & 87th St,-87.66,41.74,6
2450,casual,Public Rack - Austin Ave & Wellington Ave - midblock,-87.78,41.93,6
2451,member,Public Rack - Austin Blvd & North Ave,-87.78,41.91,6
2452,member,Public Rack - Latrobe Ave & Lake St,-87.76,41.89,6
2453,member,Public Rack - Kedvale Ave & Addison St,-87.73,41.95,6
2454,member,NewHastings,-87.683834195,41.779269218,6
2455,member,Public Rack - Lawndale Ave & 63rd St,-87.71,41.78,6
2456,casual,Wallace St & 112 St,-87.64,41.69,6
2457,member,Cottage Grove & 85th St,-87.6,41.74,6
2458,member,Public Rack - Lawndale Ave & Polk St,-87.72,41.87,6
2459,casual,Public Rack - Langley Ave & Oakwood Blvd,-87.61,41.82,5
2460,member,Ashland Ave & 46th St,-87.66,41.81,5
2461,member,Public Rack - Menard Ave & Dakin St - midblock,-87.77,41.95,5
2462,casual,Austin Ave & Wellington Ave - midblock,-87.78,41.93,5
2463,member,Kedvale Ave & 63rd St,-87.72,41.78,5
2464,member,Public Rack - Cicero Ave & Cortland St - midblock,-87.75,41.92,5
2465,casual,Public Rack - Whipple St & 26th St,-87.7,41.84,5
2466,member,Harding Ave & 47th St,-87.72,41.81,5
2467,casual,Marshfield Ave & 87th St,-87.66,41.74,5
2468,casual,Ewing Ave & 105th St,-87.54,41.7,5
2469,casual,Mt Greenwood Library - North,-87.7,41.69,5
2470,member,Karlov Ave & Milwaukee Ave,-87.73,41.94,5
2471,member,Chappel Ave & 71st St,-87.58,41.77,5
2472,casual,Menard Ave & Belmont Ave,-87.77,41.94,5
2473,member,Public Rack - Kimball Ave & Carmen Ave,-87.71,41.97,5
2474,casual,Harriet E Sayre Public School,-87.8,41.91,5
2475,member,Walden Pkwy & 99th St,-87.67,41.71,5
2476,member,Bishop St & 46th St,-87.66,41.81,5
2477,casual,Public Rack - Harvey Ave & North Ave,-87.78,41.91,5
2478,member,Martin Luther King Dr & 44th St,-87.62,41.81,5
2479,member,Keeler Ave & Madison St,-87.73,41.88,5
2480,casual,Ewing Ave & Indianapolis Ave,-87.54,41.71,5
2481,member,Public Rack - Laramie Ave & Warwick Ave,-87.76,41.95,5
2482,casual,Ashland Ave & 46th St,-87.66,41.81,4
2483,member,Hamlin Ave & Grand Ave,-87.72,41.9,4
2484,member,Public Rack - Menard Ave & Belmont Ave,-87.77,41.94,4
2485,casual,Pittsburgh Ave & Irving Park,-87.83,41.95,4
2486,member,Public Rack - Central Park Ave & Fillmore St,-87.72,41.87,4
2487,member,Public Rack - Laramie Ave & Grand Ave,-87.76,41.92,4
2488,casual,Plainfield Ave & Irving Park Rd,-87.83,41.95,4
2489,member,Avers Ave & Archer Ave,-87.72,41.8,4
2490,member,Public Rack - Chase Ave & Touhy Ave - NE,-87.69,42.01,4
2491,casual,Public Rack - Champlain Ave & 65th St,-87.61,41.78,4
2492,casual,Cottage Grove & 85th St,-87.6,41.74,4
2493,member,Troy St & Jackson Blvd,-87.7,41.88,4
2494,member,Lorel Ave & Chicago Ave,-87.76,41.89,4
2495,member,Public Rack - McVicker Ave & Grand Ave,-87.78,41.92,4
2496,casual,Ashland Ave & 45th St - midblock south,-87.66,41.81,4
2497,casual,New England Ave & Grace St,-87.8,41.95,4
2498,casual,Michigan Ave & 119th St,-87.62,41.68,4
2499,casual,Public Rack - Karlov Ave & 26th St,-87.73,41.84,4
2500,member,Public Rack - Melvina Ave & Belmont Ave,-87.78,41.94,4
2501,casual,Harvey Ave & North Ave,-87.78,41.91,4
2502,casual,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,-87.71,41.98,4
2503,member,Grand Ave & North Ave,-87.73,41.91,4
2504,casual,Racine Ave & 74th St,-87.65,41.76,4
2505,member,Kilbourn Ave & Fullerton Ave,-87.74,41.92,4
2506,member,Sawyer Ave & Bryn Mawr Ave - SE,-87.71,41.98,4
2507,casual,King Dr & 83rd St,-87.62,41.74,4
2508,member,Public Rack - Spaulding Ave & Bryn Mawr Ave,-87.71,41.98,4
2509,member,Kedzie Ave & Pershing Rd,-87.7,41.82,4
2510,member,Public Rack - Harvey Ave & North Ave,-87.78,41.91,4
2511,member,Western Ave & 105th St,-87.68,41.7,4
2512,casual,Christiana Ave & 111th St,-87.7,41.69,4
2513,casual,Vincennes Ave & 87th St,-87.65,41.74,4
2514,member,Rutherford Ave & Belmont Ave,-87.79,41.94,4
2515,member,Commercial Ave & 89th St,-87.55,41.73,4
2516,casual,Keeler Ave & 55th St,-87.73,41.79,4
2517,casual,Kedzie Ave & 64th St - SE,-87.7,41.78,4
2518,member,Cicero Ave & Cortland St - midblock,-87.75,41.92,4
2519,member,Kedzie & 103rd St - East,-87.7,41.71,4
2520,member,Kimbark Ave & 63rd St,-87.59,41.78,4
2521,member,Divvy Valet - Oakwood Beach,-87.59811783333333,41.82447616666666,4
2522,member,California Ave & Ogden Ave,-87.7,41.86,4
2523,member,Ewing Ave & 105th St,-87.54,41.7,4
2524,casual,Public Rack - Sacramento Blvd & Division St,-87.7,41.91,4
2525,casual,Maryland Ave & 87th ST,-87.6,41.74,4
2526,member,California Ave & Pershing Rd,-87.69,41.82,4
2527,casual,Public Rack - Pulaski Rd & Roosevelt Rd,-87.72,41.87,4
2528,member,Kostner Ave & North Ave,-87.74,41.91,4
2529,casual,Public Rack - Western Ave & 110th St,-87.68,41.69,4
2530,casual,Public Rack - Pulaski Rd & 15th St,-87.73,41.86,4
2531,casual,Public Rack - Roswell B. Mason Elementary School,-87.73,41.86,4
2532,casual,Public Rack - Al Raby School,-87.72,41.89,3
2533,member,Newland Ave & Diversey Ave,-87.8,41.93,3
2534,casual,Commercial Ave & 89th St,-87.55,41.73,3
2535,casual,Piotrowski Park,-87.73,41.84,3
2536,casual,Penn Elementary School / KIPP Ascend Middle School,-87.72,41.86,3
2537,casual,Cottage Grove Ave & 92nd St,-87.6,41.73,3
2538,casual,Halsted St & 94th St,-87.64,41.72,3
2539,casual,Drexel Ave & 87th St,-87.6,41.74,3
2540,casual,Calumet Ave & 103rd St,-87.62,41.71,3
2541,member,Martin Luther King Dr & 111th St,-87.61,41.69,3
2542,member,Menard Ave & Belmont Ave,-87.77,41.94,3
2543,casual,Kildare Ave & Washignton Blvd,-87.73,41.88,3
2544,casual,Cottage Grove Ave & 89th Pl,-87.6,41.73,3
2545,casual,Avenue M & 132nd St,-87.54,41.66,3
2546,casual,83rd St (Avalon Park) Metra,-87.6,41.74,3
2547,casual,Albany Ave & 103rd St,-87.7,41.71,3
2548,casual,Cicero Ave & Le Moyne St - midblock,-87.75,41.91,3
2549,casual,Longwood Dr & 111th St,-87.67,41.69,3
2550,casual,Lafayette Ave & 119th St,-87.62,41.68,3
2551,member,Torrence Ave & 98th St,-87.56,41.72,3
2552,casual,Canty Elementary School,-87.83,41.95,3
2553,member,Justine St & 87th St,-87.66,41.74,3
2554,casual,Public Rack - Perry Ave & 111th St,-87.63,41.69,3
2555,casual,Yale Ave & 119th St,-87.63,41.68,3
2556,casual,Public Rack - Milwaukee Ave & Waveland Ave,-87.74,41.95,3
2557,member,Public Rack - Cicero Ave & Altgeld St,-87.75,41.93,3
2558,casual,Public Rack - McVicker Ave & Grand Ave,-87.78,41.92,3
2559,member,Buffalo Ave & 133rd St,-87.54,41.65,3
2560,member,Public Rack - Eli Whitney Public School,-87.73,41.84,3
2561,casual,Pullman - Planet Fitness,-87.6,41.7,3
2562,member,Spaulding Ave & Foster Ave,-87.71,41.98,3
2563,casual,Public Rack - La Moyne Ave and Leamington Ave,-87.75,41.91,3
2564,member,Canty Elementary School,-87.83,41.95,3
2565,member,Central Ave & North Ave,-87.77,41.91,3
2566,casual,West Lawn Park,-87.73,41.77,3
2567,casual,Public Rack - Kostner Ave & 16th St,-87.73,41.86,3
2568,member,Oleander Ave & Addison St,-87.82,41.95,3
2569,casual,Public Rack - Penn Elementary School / KIPP Ascend Middle School,-87.72,41.86,3
2570,casual,Public Rack - Pulaski Rd & Flournoy St,-87.72,41.87,3
2571,casual,Winchester Ave & 87th St,-87.67,41.74,3
2572,member,Public Rack - Eberhart Ave & 61st St,-87.61,41.78,3
2573,member,Hastings WH 2,-87.679728746,41.86309433,3
2574,casual,WestChi,-87.78435566666667,41.9347465,3
2575,casual,Vincennes Ave & 95th Pl,-87.65,41.72,3
2576,member,Ewing Ave & 106th St,-87.54,41.7,3
2577,member,Altgeld Gardens,-87.59887266666667,41.657077,3
2578,casual,111th St - Morgan Park Metra,-87.67,41.69,3
2579,member,Longwood Dr & 111th St,-87.67,41.69,3
2580,member,Cicero Ave & North Ave,-87.75,41.91,3
2581,member,Kedzie Ave & 64th St - SE,-87.7,41.78,3
2582,member,Public Rack - Central Park Ave & Ogden Ave,-87.72,41.85,3
2583,member,Public Rack - Chase Ave & Touhy Ave - NW,-87.69,42.01,3
2584,member,Pullman - Planet Fitness,-87.6,41.7,3
2585,casual,Greenwood Ave & 87th St,-87.6,41.74,2
2586,member,Albany Ave & 103rd St,-87.7,41.71,2
2587,member,Western Ave & 111th St - NW,-87.68,41.69,2
2588,casual,Halsted St & 95th St - SE,-87.64,41.72,2
2589,member,Public Rack - Karlov Ave & 26th St,-87.73,41.84,2
2590,member,WestChi,-87.78435566666667,41.9347465,2
2591,member,Rhodes Ave & 79th St,-87.61,41.75,2
2592,member,10101 S Stony Island Ave,-87.58,41.71,2
2593,member,Melvina Ave & Belmont Ave,-87.78,41.94,2
2594,member,Wentworth Ave & 103rd St,-87.63,41.71,2
2595,casual,Karlov Ave & Milwaukee Ave,-87.73,41.94,2
2596,casual,Western Ave & 106th St - West,-87.68,41.7,2
2597,member,Ashland Ave & 73rd St,-87.66,41.76,2
2598,casual,Public Rack - 53rd St & Indiana Ave,-87.62,41.8,2
2599,member,Avenue M & 132nd St,-87.54,41.66,2
2600,casual,Central Park Ave & Fillmore St,-87.71,41.87,2
2601,member,Public Rack - Lorel Ave & Chicago Ave,-87.76,41.9,2
2602,member,Ewing Ave & 96th St,-87.54,41.72,2
2603,casual,Back of the Yards Park,-87.66,41.8,2
2604,casual,Brighton Park Branch Chicago Library,-87.7,41.82,2
2605,member,Kedvale Ave & Addison St,-87.73,41.95,2
2606,member,Public Rack - Sacramento Blvd & Division St,-87.7,41.91,2
2607,member,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,-87.71,41.98,2
2608,member,Public Rack - Vincennes Ave & 77th St,-87.56,41.76,2
2609,member,Public Rack - Western Ave & 96th St,-87.68,41.72,2
2610,member,Cicero Ave & Le Moyne St - midblock,-87.75,41.91,2
2611,casual,Chase Ave & Touhy Ave - NW,-87.69,42.01,2
2612,casual,Eggleston Ave & 114th St,-87.63,41.69,2
2613,member,Christiana Ave & Bryn Mawr Ave,-87.71,41.98,2
2614,casual,Christiana Ave & Bryn Mawr Ave,-87.71,41.98,2
2615,member,Public Rack - Zapata Academy,-87.73,41.84,2
2616,member,Michigan Ave & 96th St,-87.62,41.72,2
2617,member,California Ave & Touhy Ave - SW,-87.7,42.01,2
2618,member,Public Rack - Kedzie Ave & Arthington St,-87.71,41.87,2
2619,member,Pullman Community Center,-87.59,41.7,2
2620,member,Avondale Ave & Addison St,-87.72,41.95,2
2621,casual,DIVVY CASSETTE REPAIR MOBILE STATION,-87.60292053222655,41.89554346948994,2
2622,casual,Damen Ave & 84th St,-87.67,41.74,2
2623,casual,Keeler Ave & 26th St,-87.73,41.84,2
2624,casual,Western Blvd & 53rd St,-87.68,41.8,2
2625,casual,Public Rack - Lorel Ave & Chicago Ave,-87.76,41.9,2
2626,casual,Panama Ave & Forest Preserve Ave,-87.83,41.94,2
2627,casual,Lorel Ave & Chicago Ave,-87.76,41.89,2
2628,casual,Lowe Ave & 98th St,-87.64,41.72,2
2630,member,Kolin Ave & Archer Ave,-87.73,41.8,2
2631,casual,Public Rack - Western Ave & 107th Pl,-87.68,41.7,2
2632,casual,Parnell Ave & 103rd St,-87.64,41.71,2
2633,casual,Public Rack - Vincennes Ave & 77th St,-87.56,41.76,2
2634,casual,Public Rack - Union Ave & 111th St,-87.64,41.69,2
2635,member,Public Rack - Cicero Ave & Le Moyne St - midblock,-87.75,41.91,2
2636,casual,Loomis Blvd & 83rd St,-87.66,41.74,2
2637,casual,Public Rack - Central Park Ave & 16th St,-87.72,41.86,2
2638,casual,Public Rack - Marquette Rd & 67th St,-87.61,41.77,2
2639,member,Kedzie Ave & 64th St - SW,-87.7,41.78,2
2640,casual,Oketo Ave & Belmont Ave,-87.81,41.94,2
2641,casual,Newcastle Ave & Wellington Ave,-87.8,41.94,2
2642,member,St Louis Ave & Berteau Ave,-87.72,41.96,2
2643,casual,Public Rack - Keeler Ave & 26th St,-87.73,41.84,2
2644,casual,Public Rack - Ewing Ave & 107th St,-87.54,41.7,2
2645,member,Public Rack - Central Park Ave & 16th St,-87.72,41.86,2
2646,casual,Public Rack - Zapata Academy,-87.73,41.84,2
2647,casual,Public Rack - Halsted St & 113th St,-87.64,41.69,2
2648,member,Sacramento Blvd & Washington Blvd,-87.7,41.88,2
2649,casual,Public Rack - Ave N & 106th St,-87.54,41.7,2
2650,casual,Sacramento Blvd & Division St,-87.7,41.91,2
2651,member,Wallace St & 112 St,-87.64,41.69,2
2652,casual,Rhodes Ave & 79th St,-87.61,41.75,2
2653,casual,Torrence Ave & 103rd St,-87.56,41.71,2
2654,member,"Senka ""Edward Duke"" Park",-87.71,41.79,2
2655,member,Maryland Ave & 87th ST,-87.6,41.74,2
2656,member,Public Rack - Ewing Ave & 106th St,-87.54,41.7,2
2657,member,Throop/Hastings Mobile Station,-87.659157634,41.85155642,1
2658,member,Public Rack - Legler Regional Library,-87.73,41.88,1
2659,member,Public Rack - Western Ave & 110th St,-87.68,41.69,1
2660,member,Public Rack - Leclaire Ave & Division St,-87.75,41.9,1
2661,member,Cottage Grove Ave & 92nd St,-87.6,41.73,1
2662,casual,Orville T Bright School,-87.56,41.7,1
2663,member,Winchester Ave & 87th St,-87.67,41.74,1
2664,member,Oketo Ave & Belmont Ave,-87.81,41.94,1
2665,casual,Percy Julian HS,-87.65,41.71,1
2666,casual,Public Rack - California Ave & Touhy Ave - SW,-87.7,42.01,1
2667,member,Mt Greenwood Library - South,-87.7,41.69,1
2668,casual,Avers Ave & Ogden Ave,-87.72,41.85,1
2669,member,Halsted St & 94th St,-87.64,41.72,1
2670,member,New England Ave & Grace St,-87.8,41.95,1
2671,member,Hale Ave & 111th St,-87.67,41.69,1
2672,member,Public Rack - Perry Ave & 111th St,-87.63,41.69,1
2673,member,Public Rack - King Dr & 71st St,-87.61,41.77,1
2674,member,Public Rack - Pulaski Rd & Roosevelt Rd,-87.72,41.87,1
2675,casual,Normal Blvd & 61st Pl,-87.64,41.78,1
2676,member,Public Rack - Pulaski Rd & 15th St,-87.73,41.86,1
2677,member,Public Rack - Pulaski Rd & 5th Ave,-87.73,41.87,1
2678,member,Public Rack - Menard Ave & Grand Ave,-87.77,41.92,1
2679,casual,West Chatham Park,-87.63,41.75,1
2680,member,Whippie St & 26th St,-87.7,41.84,1
2681,casual,Chappel Ave & 71st St,-87.58,41.77,1
2682,member,May St & 78th St,-87.65,41.75,1
2683,casual,Troy & 111th St,-87.7,41.69,1
2684,member,Washtenaw Ave & 63rd St,-87.69,41.78,1
2685,member,Martin Luther King Dr & 69th St,-87.62,41.77,1
2686,casual,"Senka ""Edward Duke"" Park",-87.71,41.79,1
2687,casual,James Madison School,-87.59,41.76,1
2688,casual,William Rainey Harper High School,-87.67,41.78,1
2689,member,Public Rack - Halsted St & 113th St,-87.64,41.69,1
2690,member,West Chatham Park,-87.63,41.75,1
2691,member,63rd & Western Ave - south corner,-87.68,41.78,1
2692,member,83rd St (Avalon Park) Metra,-87.6,41.74,1
2693,member,Western Ave & 104th St - East,-87.68,41.7,1
2694,casual,Halsted St & 64th St,-87.64,41.78,1
2695,casual,Hale Ave & 111th St,-87.67,41.69,1
2696,member,Marshfield Ave & 87th St,-87.66,41.74,1
2697,casual,Marquette Ave & 83rd St,-87.56,41.74,1
2698,casual,Public Rack - Western Ave & 98th St,-87.68,41.72,1
2699,member,Avers Ave & Ogden Ave,-87.72,41.85,1
2700,casual,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,-87.71,41.98,1
2701,casual,May St & 78th St,-87.65,41.75,1
2702,member,Marquette Ave & 83rd St,-87.56,41.74,1
2703,member,Piotrowski Park,-87.73,41.84,1
2704,casual,Public Rack - Leclaire Ave & Division St,-87.75,41.9,1
2705,member,Springfield Ave & 63rd St,-87.72,41.78,1
2706,casual,NewHastings,-87.683834195,41.779269218,1
2707,member,Troy & 111th St,-87.7,41.69,1
2708,member,Public Rack - Whipple St & 26th St,-87.7,41.84,1
2709,member,Parnell Ave & 98th St,-87.64,41.72,1
